Tiempo_Ejecucion,Complejidad,Tamaño_Tarea,Carga_Trabajo_R1,Experiencia_R1,Experiencia_Equipo,Claridad_Requisitos,Experiencia del Encuestado,Tipo_Tarea,Fase_Tarea,Cantidad_Recursos,Carga_Trabajo_R2,Experiencia_R2,Carga_Trabajo_R3,Experiencia_R3
87.35909306732513,4,1,1,1,1,2,Senior,Database,Inicio/Conceptualización,1,,,,
90.39450061514955,2,1,2,4,2,1,Senior,Análisis,Transición/Implementación,1,,,,
60.7488222666623,2,8,3,2,2,5,Senior,Análisis,Mantenimiento,2,1.0,3.0,,
87.52814181181122,3,5,1,4,2,5,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
154.70895178792338,5,8,2,5,5,1,Junior,Database,Construcción/Desarrollo,2,1.0,2.0,,
137.48628619035097,5,1,3,5,5,2,Mid-Level,Testing,Inicio/Conceptualización,2,2.0,2.0,,
93.75028791973409,1,13,3,1,4,5,Mid-Level,Database,Transición/Implementación,1,,,,
86.79724459089552,2,21,2,3,3,3,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
168.96073963278383,1,5,1,4,3,2,Senior,Análisis,Elaboración/Requisitos,3,2.0,5.0,2.0,5.0
71.86868955872225,2,1,2,4,3,4,Junior,Análisis,Elaboración/Requisitos,1,,,,
93.85800578102811,5,21,1,4,1,5,Junior,Análisis,Mantenimiento,1,,,,
111.65721242691679,4,3,1,1,3,3,Mid-Level,Análisis,Mantenimiento,1,,,,
123.58352791769028,4,1,2,2,4,4,Junior,Database,Elaboración/Requisitos,2,2.0,4.0,,
177.0846840768131,2,3,2,2,4,5,Junior,DevOps,Transición/Implementación,3,3.0,3.0,2.0,3.0
125.25413464928623,5,2,2,5,2,2,Senior,Backend,Inicio/Conceptualización,2,2.0,3.0,,
161.08882781421957,5,13,1,4,1,2,Junior,Testing,Construcción/Desarrollo,3,2.0,3.0,2.0,3.0
148.81924615466963,5,1,3,3,5,5,Junior,Análisis,Transición/Implementación,2,1.0,3.0,,
110.51811143340771,1,5,2,1,4,2,Mid-Level,Backend,Mantenimiento,2,1.0,4.0,,
80.08866741770889,2,3,3,1,5,1,Mid-Level,Testing,Inicio/Conceptualización,1,,,,
164.77618938929513,1,2,1,1,1,3,Senior,Backend,Mantenimiento,3,1.0,1.0,1.0,1.0
95.46587485548436,3,5,3,2,3,5,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
119.30497087999301,5,21,2,2,2,2,Senior,Análisis,Mantenimiento,1,,,,
108.82444390162789,5,3,2,5,3,5,Junior,Análisis,Elaboración/Requisitos,1,,,,
100.55051205540039,3,3,1,5,1,4,Senior,Documentación,Inicio/Conceptualización,1,,,,
61.26864737240042,1,3,3,5,4,4,Junior,Database,Elaboración/Requisitos,2,3.0,3.0,,
143.62054625516592,5,2,2,4,1,1,Senior,Frontend,Construcción/Desarrollo,2,1.0,5.0,,
79.9305304323977,2,1,1,3,2,3,Junior,Backend,Inicio/Conceptualización,1,,,,
98.53503363137968,4,13,2,5,3,3,Mid-Level,Testing,Mantenimiento,1,,,,
111.36050034815779,2,8,2,3,5,4,Mid-Level,Documentación,Inicio/Conceptualización,2,3.0,3.0,,
71.3081488082089,1,1,2,3,4,3,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
77.98745897956802,5,21,2,5,2,3,Junior,Backend,Mantenimiento,3,3.0,5.0,3.0,5.0
90.13108300474921,4,8,2,5,1,1,Senior,Frontend,Inicio/Conceptualización,1,,,,
117.91646590577973,1,1,2,2,4,4,Senior,Database,Elaboración/Requisitos,2,3.0,2.0,,
91.80070530216072,5,1,1,5,4,1,Junior,Documentación,Transición/Implementación,3,1.0,5.0,1.0,1.0
155.3419804843507,4,5,2,2,1,1,Senior,Testing,Inicio/Conceptualización,2,1.0,2.0,,
87.10376298361543,4,8,2,2,4,5,Senior,Backend,Transición/Implementación,1,,,,
279.5448306371619,1,5,1,5,4,5,Mid-Level,Backend,Transición/Implementación,3,3.0,5.0,1.0,5.0
160.33289870247987,4,8,1,1,2,4,Senior,Database,Elaboración/Requisitos,2,3.0,3.0,,
139.9846651106894,5,1,2,5,3,3,Mid-Level,DevOps,Mantenimiento,2,2.0,5.0,,
84.74671041344332,3,1,3,5,3,2,Junior,DevOps,Inicio/Conceptualización,1,,,,
86.6120678942752,5,8,2,4,4,3,Junior,Análisis,Elaboración/Requisitos,1,,,,
107.56994015770323,4,8,2,5,4,3,Junior,Frontend,Transición/Implementación,1,,,,
204.7300752750721,1,5,3,5,5,2,Senior,Database,Construcción/Desarrollo,3,2.0,4.0,2.0,5.0
106.5686057555192,3,21,1,5,3,1,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
106.33359674546315,2,2,3,1,3,5,Senior,DevOps,Mantenimiento,1,,,,
76.60726267252235,4,1,2,5,5,2,Mid-Level,Análisis,Transición/Implementación,1,,,,
155.3708902475076,5,2,2,2,5,2,Senior,Testing,Construcción/Desarrollo,3,1.0,1.0,1.0,1.0
105.0174301760768,2,8,2,4,2,4,Mid-Level,Arquitectura,Transición/Implementación,1,,,,
101.45236173105236,5,13,2,4,4,2,Junior,DevOps,Mantenimiento,1,,,,
90.45529430825141,3,3,2,5,5,3,Junior,Database,Transición/Implementación,1,,,,
121.25436927769941,4,1,2,5,4,2,Junior,Testing,Mantenimiento,2,2.0,5.0,,
145.4584272106331,1,13,2,3,3,5,Senior,Análisis,Construcción/Desarrollo,3,3.0,4.0,3.0,5.0
136.38911690471613,5,5,2,5,1,2,Senior,Análisis,Elaboración/Requisitos,3,1.0,5.0,1.0,5.0
88.0404431297598,3,5,1,2,2,2,Senior,Testing,Inicio/Conceptualización,1,,,,
126.84105810221399,4,2,1,2,3,4,Senior,DevOps,Transición/Implementación,2,1.0,2.0,,
107.92048477914776,4,13,3,2,3,4,Mid-Level,Database,Construcción/Desarrollo,1,,,,
183.05348213755917,3,21,2,3,3,3,Senior,Análisis,Elaboración/Requisitos,3,2.0,4.0,2.0,5.0
132.50913359332085,2,13,2,5,2,2,Mid-Level,DevOps,Inicio/Conceptualización,3,2.0,4.0,3.0,2.0
76.31143539618748,4,13,3,2,4,5,Senior,Análisis,Construcción/Desarrollo,1,,,,
74.50698145127235,2,2,2,5,1,3,Junior,Análisis,Mantenimiento,1,,,,
145.05082562848537,3,13,1,2,3,1,Senior,Database,Elaboración/Requisitos,2,2.0,3.0,,
84.64990861861975,2,3,2,5,3,5,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
246.7442843016506,2,21,2,2,2,1,Mid-Level,Arquitectura,Transición/Implementación,3,1.0,1.0,1.0,1.0
95.19416639989778,4,21,1,1,1,4,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
211.01181678544327,5,1,1,5,2,4,Mid-Level,DevOps,Construcción/Desarrollo,3,3.0,5.0,3.0,4.0
140.6959788561658,3,13,2,1,4,4,Senior,Análisis,Elaboración/Requisitos,2,2.0,1.0,,
76.75275169222046,5,1,1,5,3,2,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
154.90660176657767,2,8,2,4,4,2,Mid-Level,Documentación,Elaboración/Requisitos,3,2.0,4.0,2.0,5.0
77.98951029248522,2,3,2,2,1,1,Junior,Frontend,Mantenimiento,2,2.0,1.0,,
126.68754157997535,3,3,2,1,2,2,Mid-Level,Documentación,Construcción/Desarrollo,2,1.0,2.0,,
163.63601126137254,1,2,1,2,4,3,Mid-Level,Testing,Transición/Implementación,3,1.0,1.0,1.0,2.0
80.93331042376526,3,21,3,2,1,3,Junior,Backend,Inicio/Conceptualización,1,,,,
159.95516043519333,5,13,2,2,3,5,Senior,Documentación,Mantenimiento,3,2.0,2.0,3.0,3.0
134.46839255279727,3,13,3,2,4,5,Senior,Testing,Construcción/Desarrollo,2,1.0,1.0,,
144.18618880207703,2,2,2,4,2,5,Senior,DevOps,Elaboración/Requisitos,1,,,,
98.2079308535672,2,1,1,4,4,3,Mid-Level,Documentación,Construcción/Desarrollo,2,3.0,5.0,,
97.59809817602232,4,13,2,3,3,3,Mid-Level,Database,Mantenimiento,3,3.0,4.0,3.0,1.0
84.74782228067893,5,1,1,1,3,3,Junior,Análisis,Transición/Implementación,2,3.0,1.0,,
128.21080777534624,3,2,1,1,2,2,Mid-Level,DevOps,Transición/Implementación,1,,,,
155.87410055188536,4,8,3,4,5,2,Senior,Testing,Elaboración/Requisitos,1,,,,
93.08396555628441,3,3,3,4,5,5,Junior,Frontend,Mantenimiento,1,,,,
139.84047455908873,5,21,2,1,5,5,Mid-Level,Análisis,Construcción/Desarrollo,3,3.0,2.0,3.0,2.0
111.70821732472237,1,13,1,4,3,5,Junior,Documentación,Elaboración/Requisitos,1,,,,
90.78017148388926,4,13,1,4,1,4,Mid-Level,Frontend,Transición/Implementación,1,,,,
140.03304490057212,5,21,3,4,3,3,Senior,Documentación,Construcción/Desarrollo,3,3.0,5.0,3.0,2.0
117.74434756389637,4,3,1,2,3,4,Mid-Level,Frontend,Inicio/Conceptualización,1,,,,
186.87496239656087,5,3,1,2,4,4,Junior,Análisis,Elaboración/Requisitos,3,1.0,1.0,1.0,3.0
131.7826998861217,1,3,2,5,1,3,Junior,Frontend,Mantenimiento,2,1.0,4.0,,
143.87187406405053,2,1,3,4,5,3,Senior,Análisis,Elaboración/Requisitos,1,,,,
121.23016542468588,3,13,2,5,1,4,Senior,DevOps,Mantenimiento,2,1.0,2.0,,
59.88226967227093,2,2,1,5,1,3,Senior,Análisis,Elaboración/Requisitos,1,,,,
119.40188637131965,1,5,2,3,3,2,Senior,DevOps,Transición/Implementación,2,3.0,3.0,,
80.2051328249452,5,2,3,5,4,4,Junior,Database,Elaboración/Requisitos,1,,,,
96.02064027969953,2,21,3,1,1,4,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
69.16630268908665,5,5,2,5,4,2,Senior,Backend,Construcción/Desarrollo,1,,,,
139.40733662183018,3,8,1,5,4,4,Senior,Database,Inicio/Conceptualización,1,,,,
132.43184383683047,2,13,2,4,2,4,Mid-Level,Documentación,Transición/Implementación,2,2.0,3.0,,
82.04539563187137,4,5,1,1,4,3,Senior,Análisis,Inicio/Conceptualización,1,,,,
90.87738412448807,2,3,2,2,2,2,Senior,Análisis,Elaboración/Requisitos,1,,,,
132.67728496680039,1,5,2,2,4,5,Mid-Level,Backend,Construcción/Desarrollo,2,3.0,1.0,,
172.662281634162,2,1,1,2,3,3,Senior,Database,Transición/Implementación,3,3.0,2.0,3.0,2.0
71.39288619076082,3,21,2,4,5,4,Senior,Documentación,Inicio/Conceptualización,1,,,,
69.53239335221438,4,8,1,1,3,2,Junior,Database,Transición/Implementación,1,,,,
96.22536535028703,5,21,2,4,3,5,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
129.14555058999605,5,21,1,5,3,3,Mid-Level,DevOps,Inicio/Conceptualización,2,3.0,5.0,,
80.19731016127638,5,13,1,1,1,3,Senior,Frontend,Transición/Implementación,1,,,,
114.564157939033,3,3,2,3,2,3,Senior,Database,Inicio/Conceptualización,1,,,,
43.3525034893732,4,8,2,4,4,4,Junior,Documentación,Transición/Implementación,1,,,,
80.49991218133084,4,1,2,5,4,5,Junior,Testing,Transición/Implementación,1,,,,
97.45219870726869,3,8,1,1,2,4,Junior,Análisis,Construcción/Desarrollo,1,,,,
192.15397707146502,5,21,3,2,1,3,Mid-Level,Testing,Inicio/Conceptualización,3,1.0,3.0,1.0,1.0
213.40602612895822,4,21,3,1,5,5,Junior,Frontend,Mantenimiento,3,2.0,2.0,2.0,1.0
114.57244127617918,2,21,3,2,3,5,Junior,Backend,Construcción/Desarrollo,1,,,,
57.134951395070054,1,2,2,1,1,1,Junior,Análisis,Inicio/Conceptualización,2,3.0,1.0,,
206.4743809320212,5,2,2,2,4,4,Senior,Database,Inicio/Conceptualización,1,,,,
108.00629158382365,3,13,2,3,3,4,Senior,DevOps,Transición/Implementación,1,,,,
152.51163585880715,1,2,1,5,2,5,Junior,Database,Inicio/Conceptualización,1,,,,
93.64162629967319,1,8,3,3,5,2,Senior,Testing,Mantenimiento,1,,,,
109.23178728167439,5,13,2,5,2,3,Mid-Level,Testing,Transición/Implementación,2,3.0,5.0,,
82.13601426167146,2,3,1,3,3,2,Junior,Análisis,Elaboración/Requisitos,1,,,,
112.32296850566044,5,1,1,4,2,2,Mid-Level,DevOps,Mantenimiento,1,,,,
86.30131234729595,1,8,3,2,5,5,Senior,Documentación,Inicio/Conceptualización,1,,,,
176.53292040765004,4,21,3,5,5,5,Junior,DevOps,Inicio/Conceptualización,3,1.0,5.0,1.0,5.0
118.05212757956554,4,8,3,2,5,3,Mid-Level,Testing,Mantenimiento,2,1.0,1.0,,
150.8843603482971,5,1,3,4,4,1,Senior,Documentación,Construcción/Desarrollo,3,1.0,5.0,2.0,5.0
53.27254943377696,5,3,3,2,4,3,Mid-Level,Database,Construcción/Desarrollo,1,,,,
86.14912319692874,5,13,1,2,2,2,Senior,DevOps,Mantenimiento,1,,,,
174.25417683996935,5,1,1,1,5,5,Junior,Database,Transición/Implementación,3,3.0,1.0,3.0,1.0
77.87670233376653,3,2,1,3,3,4,Junior,Arquitectura,Transición/Implementación,3,1.0,3.0,2.0,1.0
69.26221599947081,5,2,1,4,2,5,Junior,DevOps,Elaboración/Requisitos,1,,,,
152.0030745954381,4,3,3,3,5,5,Mid-Level,Análisis,Mantenimiento,3,3.0,4.0,3.0,2.0
186.9932054750875,4,1,2,4,4,2,Senior,Frontend,Construcción/Desarrollo,3,3.0,5.0,3.0,5.0
159.24001744828675,1,1,2,5,4,4,Junior,Frontend,Mantenimiento,2,2.0,5.0,,
138.1504302091538,5,3,1,1,1,2,Senior,Testing,Construcción/Desarrollo,2,3.0,3.0,,
172.99553156779342,4,3,2,2,4,4,Mid-Level,DevOps,Inicio/Conceptualización,1,,,,
102.94427954295705,3,8,1,5,3,3,Junior,Database,Transición/Implementación,2,1.0,2.0,,
73.88994690121324,1,5,1,1,4,3,Mid-Level,DevOps,Construcción/Desarrollo,1,,,,
138.97132246262234,4,21,1,1,2,4,Senior,Análisis,Transición/Implementación,2,2.0,2.0,,
227.76559625395382,2,1,3,5,4,3,Mid-Level,Backend,Transición/Implementación,3,1.0,5.0,1.0,2.0
139.0812793326031,3,13,2,2,2,5,Junior,Database,Elaboración/Requisitos,1,,,,
111.81538231257932,5,13,1,5,4,1,Mid-Level,DevOps,Mantenimiento,1,,,,
87.27238773344739,4,2,1,5,3,2,Senior,Documentación,Construcción/Desarrollo,1,,,,
106.63930387615413,2,5,2,4,2,4,Junior,Frontend,Inicio/Conceptualización,1,,,,
113.99986389941304,2,8,2,4,1,4,Junior,Frontend,Elaboración/Requisitos,2,1.0,4.0,,
100.2030839155339,2,8,2,4,1,3,Senior,DevOps,Construcción/Desarrollo,2,3.0,5.0,,
97.3486471766103,2,3,1,2,2,3,Mid-Level,Database,Mantenimiento,2,3.0,3.0,,
67.36609458373793,1,8,2,2,4,2,Senior,Database,Mantenimiento,1,,,,
216.93434973567483,5,8,2,5,1,3,Mid-Level,DevOps,Transición/Implementación,3,1.0,4.0,1.0,5.0
85.37415224668275,4,21,3,3,4,4,Junior,Análisis,Elaboración/Requisitos,1,,,,
99.62194364099835,3,3,1,3,2,5,Mid-Level,Backend,Inicio/Conceptualización,1,,,,
127.7431390835551,2,21,2,1,2,4,Mid-Level,Análisis,Elaboración/Requisitos,3,1.0,1.0,1.0,1.0
168.7338724275641,1,3,1,4,2,4,Junior,Documentación,Mantenimiento,3,1.0,5.0,1.0,5.0
148.62284540139066,3,5,2,4,2,5,Senior,DevOps,Transición/Implementación,1,,,,
108.93647032318606,3,1,1,3,2,4,Junior,Análisis,Inicio/Conceptualización,2,3.0,4.0,,
101.88149247668139,3,1,3,1,2,1,Junior,DevOps,Construcción/Desarrollo,1,,,,
95.72220878682731,2,5,2,4,3,3,Junior,Database,Inicio/Conceptualización,1,,,,
110.89991059831736,5,5,2,5,4,4,Junior,Database,Transición/Implementación,1,,,,
76.25597872199211,2,8,1,3,4,5,Senior,Análisis,Construcción/Desarrollo,1,,,,
218.61942550879328,5,2,3,1,2,2,Junior,DevOps,Mantenimiento,3,1.0,1.0,2.0,1.0
237.81202669015732,4,8,3,4,4,4,Mid-Level,Documentación,Transición/Implementación,3,1.0,3.0,1.0,5.0
119.10973422621963,3,5,3,5,5,5,Mid-Level,Backend,Transición/Implementación,1,,,,
203.1882124130592,1,13,1,1,5,5,Senior,Frontend,Mantenimiento,3,1.0,1.0,1.0,1.0
167.2992907179042,4,2,2,4,2,3,Senior,Documentación,Inicio/Conceptualización,1,,,,
149.98933312875906,3,3,2,5,3,3,Senior,Testing,Construcción/Desarrollo,2,1.0,5.0,,
103.69053198871902,5,3,2,5,4,2,Junior,DevOps,Transición/Implementación,1,,,,
84.35931303714031,4,1,2,5,3,4,Junior,Backend,Transición/Implementación,1,,,,
158.26417135376133,5,8,1,3,4,3,Mid-Level,Documentación,Inicio/Conceptualización,3,1.0,3.0,1.0,3.0
144.32055266324883,3,21,2,4,4,5,Senior,Backend,Mantenimiento,2,3.0,5.0,,
135.51837939520289,3,1,1,1,5,3,Mid-Level,Database,Inicio/Conceptualización,2,3.0,1.0,,
94.80285853049327,5,13,3,2,4,4,Junior,DevOps,Construcción/Desarrollo,1,,,,
114.98186484779039,1,21,2,1,2,2,Mid-Level,Análisis,Transición/Implementación,1,,,,
129.03556337961825,3,2,2,1,3,1,Junior,DevOps,Elaboración/Requisitos,2,3.0,1.0,,
85.64010040324641,1,1,1,2,3,1,Mid-Level,Database,Inicio/Conceptualización,1,,,,
132.61077128228564,4,13,2,3,2,1,Senior,Frontend,Mantenimiento,2,1.0,3.0,,
99.30087357772533,3,5,2,5,2,3,Junior,Testing,Construcción/Desarrollo,1,,,,
113.61620794729724,5,5,1,5,2,5,Mid-Level,DevOps,Elaboración/Requisitos,2,1.0,5.0,,
163.9375428794972,4,2,1,3,1,1,Mid-Level,DevOps,Inicio/Conceptualización,3,2.0,2.0,1.0,2.0
51.85803541255309,2,13,3,2,3,3,Mid-Level,Database,Elaboración/Requisitos,3,2.0,2.0,2.0,1.0
199.4540630403605,4,5,2,3,3,3,Junior,Testing,Transición/Implementación,3,1.0,4.0,1.0,2.0
86.67454374209622,3,8,2,3,1,3,Mid-Level,Documentación,Construcción/Desarrollo,1,,,,
73.2930727506397,2,21,1,2,2,1,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
142.9837835935803,2,3,1,5,2,4,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
129.08887211707057,2,21,3,4,5,1,Senior,DevOps,Mantenimiento,1,,,,
178.0749201348154,5,3,3,3,5,2,Senior,DevOps,Mantenimiento,3,2.0,4.0,2.0,3.0
76.97794950530084,1,5,3,4,4,5,Senior,Documentación,Mantenimiento,1,,,,
110.66440426826428,5,5,3,2,4,2,Junior,Database,Mantenimiento,1,,,,
121.94754133348296,1,21,2,3,4,1,Senior,DevOps,Transición/Implementación,2,2.0,2.0,,
90.12973136469147,3,21,2,2,4,3,Mid-Level,Backend,Elaboración/Requisitos,2,1.0,3.0,,
80.9182183640908,4,8,3,3,4,5,Junior,Análisis,Elaboración/Requisitos,1,,,,
153.0866723508946,4,5,1,5,2,3,Mid-Level,DevOps,Elaboración/Requisitos,3,2.0,4.0,2.0,5.0
147.77590805995288,5,5,2,5,4,5,Mid-Level,DevOps,Mantenimiento,2,2.0,5.0,,
69.18828604128937,4,5,3,2,1,5,Mid-Level,Análisis,Elaboración/Requisitos,2,2.0,5.0,,
82.1275212811618,4,1,2,3,1,5,Senior,DevOps,Elaboración/Requisitos,1,,,,
190.01467128596704,4,21,3,5,3,4,Junior,DevOps,Inicio/Conceptualización,3,3.0,5.0,1.0,5.0
77.41887769687906,2,1,1,3,5,4,Junior,DevOps,Mantenimiento,1,,,,
119.0569414665929,3,5,2,4,5,2,Mid-Level,Análisis,Transición/Implementación,2,3.0,4.0,,
140.85898298280432,4,1,3,5,3,3,Senior,DevOps,Inicio/Conceptualización,1,,,,
107.26892101457945,1,13,1,2,3,2,Senior,Database,Transición/Implementación,1,,,,
83.58238995250635,5,2,1,2,5,4,Senior,Análisis,Construcción/Desarrollo,2,1.0,1.0,,
91.14319991767022,3,13,2,5,2,3,Senior,Frontend,Mantenimiento,1,,,,
110.40224015185679,2,8,1,3,2,5,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
128.3030061194945,4,21,3,3,3,1,Junior,Database,Elaboración/Requisitos,2,1.0,2.0,,
86.10957892501334,3,5,1,2,3,2,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
129.86784004186143,2,3,2,5,2,5,Mid-Level,Database,Inicio/Conceptualización,2,2.0,5.0,,
90.3591560574967,2,2,2,5,3,2,Senior,DevOps,Transición/Implementación,1,,,,
101.76552756955594,3,1,2,2,4,5,Junior,DevOps,Mantenimiento,1,,,,
113.05177450333228,4,3,2,2,4,2,Senior,Database,Elaboración/Requisitos,1,,,,
214.7061462087103,2,5,2,3,4,3,Senior,Frontend,Mantenimiento,3,3.0,4.0,3.0,4.0
147.21531530191575,1,1,1,2,2,3,Senior,Documentación,Inicio/Conceptualización,2,2.0,2.0,,
132.47106898538942,5,3,2,5,4,1,Senior,Backend,Transición/Implementación,2,3.0,3.0,,
102.98007648123686,5,21,2,5,4,4,Senior,Frontend,Mantenimiento,2,3.0,4.0,,
155.00839452393905,5,3,1,5,3,3,Mid-Level,Database,Inicio/Conceptualización,1,,,,
96.58218692493335,5,21,2,2,2,4,Junior,Backend,Inicio/Conceptualización,1,,,,
110.37721843315245,5,8,2,5,1,2,Junior,DevOps,Construcción/Desarrollo,2,3.0,2.0,,
191.09145846577087,3,1,3,3,4,3,Junior,Database,Construcción/Desarrollo,3,1.0,2.0,2.0,2.0
92.1576825684521,5,8,3,5,5,4,Junior,Backend,Construcción/Desarrollo,2,3.0,5.0,,
124.11985183862669,3,13,2,4,5,2,Junior,Documentación,Construcción/Desarrollo,2,1.0,4.0,,
68.6068250594494,2,2,2,3,4,4,Senior,Documentación,Inicio/Conceptualización,1,,,,
104.36907354748178,5,1,2,2,4,3,Senior,Database,Inicio/Conceptualización,1,,,,
98.9137796303236,5,3,3,2,4,1,Mid-Level,Database,Transición/Implementación,1,,,,
165.61270600106755,4,5,1,3,1,1,Mid-Level,Frontend,Mantenimiento,2,1.0,3.0,,
135.13266685965385,2,8,2,3,3,4,Senior,Análisis,Transición/Implementación,3,1.0,5.0,1.0,2.0
173.9780362287321,5,1,1,5,5,3,Mid-Level,Documentación,Inicio/Conceptualización,3,1.0,5.0,1.0,5.0
151.41180701415917,2,13,1,2,3,2,Mid-Level,Database,Construcción/Desarrollo,3,2.0,3.0,3.0,3.0
150.38790186326338,5,13,1,3,3,5,Senior,Testing,Construcción/Desarrollo,2,2.0,2.0,,
188.17806947341424,1,3,3,3,3,3,Mid-Level,Documentación,Elaboración/Requisitos,3,1.0,2.0,1.0,3.0
181.60426649432878,5,21,2,4,5,2,Senior,Análisis,Inicio/Conceptualización,3,1.0,2.0,2.0,3.0
171.7549093530621,5,2,3,5,1,5,Senior,Documentación,Transición/Implementación,3,2.0,4.0,3.0,4.0
95.31869494195672,5,13,3,5,4,4,Senior,Análisis,Transición/Implementación,1,,,,
123.59588550036776,2,13,1,4,2,3,Junior,Frontend,Mantenimiento,1,,,,
76.02115608472369,2,13,2,2,3,4,Senior,Análisis,Construcción/Desarrollo,1,,,,
132.93956348916396,1,3,2,4,4,3,Junior,Backend,Mantenimiento,2,2.0,3.0,,
134.24819604558698,1,2,1,5,5,5,Senior,Backend,Construcción/Desarrollo,2,2.0,5.0,,
139.79941737319984,5,1,1,3,4,4,Mid-Level,Análisis,Mantenimiento,2,3.0,1.0,,
175.6852225025398,3,5,1,4,2,5,Senior,Documentación,Mantenimiento,3,1.0,4.0,1.0,3.0
176.5267693245861,2,21,2,3,5,3,Mid-Level,Análisis,Construcción/Desarrollo,2,3.0,4.0,,
107.97296726973552,1,3,3,5,3,5,Junior,DevOps,Elaboración/Requisitos,1,,,,
118.96416795030167,2,3,3,2,2,1,Senior,Database,Elaboración/Requisitos,1,,,,
150.1541888142196,1,2,1,1,3,2,Mid-Level,Documentación,Mantenimiento,3,2.0,2.0,2.0,1.0
130.97491470253544,2,1,1,5,1,3,Mid-Level,Backend,Construcción/Desarrollo,2,2.0,2.0,,
104.67646082376024,2,8,2,2,5,4,Junior,Testing,Mantenimiento,1,,,,
125.95621775375172,2,3,3,5,4,4,Junior,Backend,Construcción/Desarrollo,2,1.0,2.0,,
111.1367563703224,3,8,2,3,5,4,Senior,Documentación,Construcción/Desarrollo,1,,,,
160.85062031262416,1,2,2,2,2,2,Senior,DevOps,Transición/Implementación,3,1.0,1.0,2.0,1.0
150.63128810244606,3,2,1,2,4,3,Senior,Database,Transición/Implementación,2,3.0,1.0,,
71.39942575232733,5,8,2,5,1,3,Senior,Testing,Construcción/Desarrollo,3,2.0,2.0,2.0,2.0
194.42642628965123,2,13,3,2,3,3,Senior,Backend,Construcción/Desarrollo,3,1.0,3.0,1.0,1.0
114.41536998439868,3,21,1,4,4,4,Mid-Level,Análisis,Transición/Implementación,1,,,,
110.20657392385688,2,5,3,1,4,4,Mid-Level,Database,Elaboración/Requisitos,1,,,,
143.92921194364533,2,2,1,1,3,1,Senior,Testing,Elaboración/Requisitos,3,1.0,1.0,1.0,1.0
89.0063442142471,4,2,2,3,1,3,Junior,Análisis,Construcción/Desarrollo,1,,,,
89.21492167440016,2,3,3,5,2,4,Junior,Documentación,Construcción/Desarrollo,1,,,,
88.09845189415789,1,8,2,4,4,1,Junior,DevOps,Mantenimiento,1,,,,
173.75485778710419,5,3,2,2,4,4,Mid-Level,Backend,Elaboración/Requisitos,2,3.0,2.0,,
168.0592191174387,2,8,3,5,5,4,Mid-Level,Documentación,Inicio/Conceptualización,2,2.0,4.0,,
145.72741927663583,4,13,1,2,3,3,Mid-Level,Frontend,Construcción/Desarrollo,2,1.0,2.0,,
135.05985259343834,2,1,1,4,1,3,Mid-Level,Backend,Construcción/Desarrollo,2,3.0,3.0,,
165.63008849026951,3,2,2,4,2,2,Senior,DevOps,Elaboración/Requisitos,3,1.0,2.0,1.0,2.0
133.41691315254405,2,3,2,3,2,4,Mid-Level,DevOps,Mantenimiento,1,,,,
85.14680950035302,3,1,3,2,3,1,Mid-Level,Database,Mantenimiento,1,,,,
92.38020069702003,4,8,2,5,1,2,Mid-Level,Database,Transición/Implementación,2,1.0,5.0,,
108.89309957669644,5,2,1,3,1,5,Junior,Frontend,Transición/Implementación,2,1.0,3.0,,
187.8395412022384,3,8,2,2,4,1,Senior,Database,Inicio/Conceptualización,2,2.0,4.0,,
104.0128343278487,2,1,3,3,5,3,Mid-Level,Backend,Inicio/Conceptualización,2,1.0,3.0,,
162.89702901108728,4,8,2,2,4,1,Senior,Testing,Construcción/Desarrollo,3,1.0,1.0,1.0,1.0
212.79270391128875,1,13,3,5,3,3,Junior,Análisis,Elaboración/Requisitos,3,3.0,5.0,3.0,5.0
67.07070628986631,3,1,1,2,2,2,Junior,Documentación,Transición/Implementación,1,,,,
172.93055728031575,5,2,3,5,2,5,Mid-Level,Database,Mantenimiento,3,1.0,2.0,1.0,3.0
168.46851394389924,4,8,3,3,4,3,Senior,DevOps,Mantenimiento,3,1.0,3.0,1.0,3.0
206.92153749754522,1,3,1,4,3,3,Junior,Análisis,Inicio/Conceptualización,3,3.0,5.0,2.0,5.0
161.04769218953152,1,3,1,2,5,3,Senior,Backend,Construcción/Desarrollo,3,1.0,2.0,1.0,1.0
76.32693642017232,3,21,3,5,2,4,Junior,Análisis,Elaboración/Requisitos,1,,,,
179.68717819826296,4,3,1,1,5,4,Junior,Database,Mantenimiento,3,2.0,1.0,2.0,1.0
